plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,confidence,confidence_comment,pl_source,Classification,Commentaire,gfc_gain,gfc_lossyear,gfc_treecover2000,tmf_ac_Dec2000,tmf_ac_Dec2021,tmf_ac_Dec2008,Classification_MAJ,Classification 2010,fcc_obs,year_start,year_end
509,8136,761459205,165.39148350299678,-21.42648819999999,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:15:00,27.9 secs,Pléiade_2021_TC,NA,POINT(165.39148350299678 -21.426488199999994),NA,NA,NA,Stable,NA,0,0,79,1,1,1,Forêt,Forêt,StableF,2008,2021
509,8137,761459206,165.39148350299678,-21.426218705165184,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:15:00,27.9 secs,Pléiade_2021_TC,NA,POINT(165.39148350299678 -21.426218705165184),NA,NA,NA,Stable,NA,0,0,98,1,1,1,Forêt,Forêt,StableF,2008,2021
510,8145,761459207,165.48882145449105,-21.44818419433708,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48882145449105 -21.448184194337074),NA,NA,NA,Gain,NA,0,0,95,1,1,1,Non Forêt,Forêt,Gain,2008,2021
510,8146,761459208,165.48882145449105,-21.4479147,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48882145449105 -21.4479147),NA,NA,NA,Gain,NA,0,0,95,1,2,1,Non Forêt,Non Forêt,Gain,2008,2021
510,8147,761459209,165.48882145449105,-21.44764520516493,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48882145449105 -21.447645205164932),NA,NA,NA,Stable,NA,0,0,82,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
510,8148,761459210,165.489111,-21.44818419433708,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.489111 -21.448184194337074),NA,NA,NA,Gain,NA,0,0,90,1,1,1,Non Forêt,Forêt,Gain,2008,2021
510,8149,761459211,165.489111,-21.4479147,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.489111 -21.4479147),NA,NA,NA,Gain,NA,0,0,95,1,2,1,Non Forêt,Non Forêt,Gain,2008,2021
510,8150,761459212,165.489111,-21.44764520516493,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.489111 -21.447645205164932),NA,NA,NA,Stable,NA,0,0,77,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
510,8151,761459213,165.48940054550897,-21.44818419433708,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48940054550897 -21.448184194337074),NA,NA,NA,Gain,NA,0,0,87,1,1,1,Non Forêt,Forêt,Gain,2008,2021
510,8152,761459214,165.48940054550897,-21.4479147,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48940054550897 -21.4479147),NA,NA,NA,Stable,NA,0,0,82,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
510,8153,761459215,165.48940054550897,-21.44764520516493,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:16:00,63.5 secs,Pléiade_2021_TC,NA,POINT(165.48940054550897 -21.447645205164932),NA,NA,NA,Stable,NA,0,0,80,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
511,8161,761459216,165.33077042788165,-21.461581994336925,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33077042788165 -21.461581994336925),NA,NA,NA,Perte,NA,0,0,60,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8162,761459217,165.33077042788165,-21.461312500000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33077042788165 -21.461312500000005),NA,NA,NA,Perte,NA,0,0,57,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8163,761459218,165.33077042788165,-21.46104300516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33077042788165 -21.461043005164754),NA,NA,NA,Perte,NA,0,0,54,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8164,761459219,165.33106,-21.461581994336925,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33106 -21.461581994336925),NA,NA,NA,Perte,NA,0,11,70,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8165,761459220,165.33106,-21.461312500000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33106 -21.461312500000005),NA,NA,NA,Perte,NA,0,11,81,1,3,2,Non Forêt,Non Forêt,Loss,2008,2021
511,8166,761459221,165.33106,-21.46104300516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33106 -21.461043005164754),NA,NA,NA,Perte,NA,0,11,74,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8167,761459222,165.33134957211837,-21.461581994336925,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33134957211837 -21.461581994336925),NA,NA,NA,Perte,NA,0,11,78,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8168,761459223,165.33134957211837,-21.461312500000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33134957211837 -21.461312500000005),NA,NA,NA,Perte,NA,0,11,67,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
511,8169,761459224,165.33134957211837,-21.46104300516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,123.4 secs,Pléiade_2021_TC,NA,POINT(165.33134957211837 -21.461043005164754),NA,NA,NA,Perte,NA,0,0,63,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
512,8177,761459225,165.3319304268091,-21.462121794336923,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.3319304268091 -21.462121794336923),NA,NA,NA,Stable,NA,0,0,55,6,6,6,Forêt,Non Forêt,StableF,2008,2021
512,8178,761459226,165.3319304268091,-21.461852300000004,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.3319304268091 -21.461852300000004),NA,NA,NA,Stable,NA,0,0,55,6,6,6,Forêt,Non Forêt,StableF,2008,2021
512,8179,761459227,165.3319304268091,-21.46158280516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.3319304268091 -21.461582805164753),NA,NA,NA,Stable,NA,0,0,70,6,6,6,Forêt,Non Forêt,StableF,2008,2021
512,8180,761459228,165.33222000000004,-21.462121794336923,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33222000000004 -21.462121794336923),NA,NA,NA,Stable,NA,0,0,77,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
512,8181,761459229,165.33222000000004,-21.461852300000004,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33222000000004 -21.461852300000004),NA,NA,NA,Stable,NA,0,11,66,1,3,2,Non Forêt,Non Forêt,StableNF,2008,2021
512,8182,761459230,165.33222000000004,-21.46158280516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33222000000004 -21.461582805164753),NA,NA,NA,Stable,NA,0,11,67,6,6,6,Forêt,Non Forêt,StableF,2008,2021
512,8183,761459231,165.33250957319092,-21.462121794336923,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33250957319092 -21.462121794336923),NA,NA,NA,Stable,NA,0,0,64,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
512,8184,761459232,165.33250957319092,-21.461852300000004,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33250957319092 -21.461852300000004),NA,NA,NA,Stable,NA,0,11,75,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
512,8185,761459233,165.33250957319092,-21.46158280516476,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:18:00,16.5 secs,Pléiade_2021_TC,NA,POINT(165.33250957319092 -21.461582805164753),NA,NA,NA,Stable,NA,0,11,74,1,3,1,Forêt,Non Forêt,StableF,2008,2021
513,8193,761459234,165.52972041273966,-21.469201294336813,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.52972041273966 -21.469201294336813),NA,NA,NA,Perte,NA,0,0,62,6,6,6,Non Forêt,Non Forêt,Loss,2008,2021
513,8194,761459235,165.52972041273966,-21.468931800000007,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.52972041273966 -21.468931800000007),NA,NA,NA,Stable,NA,0,0,51,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
513,8195,761459236,165.52972041273966,-21.46866230516467,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.52972041273966 -21.46866230516467),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
513,8196,761459237,165.53001,-21.469201294336813,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53001 -21.469201294336813),NA,NA,NA,Stable,NA,0,0,62,6,4,6,Forêt,Non Forêt,StableF,2008,2021
513,8197,761459238,165.53001,-21.468931800000007,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53001 -21.468931800000007),NA,NA,NA,Stable,NA,0,0,52,1,4,3,Non Forêt,Non Forêt,StableNF,2008,2021
513,8198,761459239,165.53001,-21.46866230516467,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53001 -21.46866230516467),NA,NA,NA,Stable,NA,0,0,55,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
513,8199,761459240,165.53029958726037,-21.469201294336813,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53029958726037 -21.469201294336813),NA,NA,NA,Stable,NA,0,0,62,6,6,6,Forêt,Non Forêt,StableF,2008,2021
513,8200,761459241,165.53029958726037,-21.468931800000007,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53029958726037 -21.468931800000007),NA,NA,NA,Stable,NA,0,0,47,1,4,3,Forêt,Non Forêt,StableF,2008,2021
513,8201,761459242,165.53029958726037,-21.46866230516467,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:19:00,66.2 secs,Pléiade_2021_TC,NA,POINT(165.53029958726037 -21.46866230516467),NA,NA,NA,Stable,NA,0,0,52,6,4,4,Non Forêt,Forêt,StableNF,2008,2021
514,8209,761459243,165.34042834056493,-21.505472694336348,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34042834056493 -21.505472694336348),NA,NA,NA,Stable,NA,0,0,12,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
514,8210,761459244,165.34042834056493,-21.5052032,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34042834056493 -21.505203199999997),NA,NA,NA,Stable,NA,0,0,29,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
514,8211,761459245,165.34042834056493,-21.50493370516419,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34042834056493 -21.50493370516419),NA,NA,NA,Stable,NA,0,0,29,1,3,3,Forêt,Non Forêt,StableF,2008,2021
514,8212,761459246,165.340718,-21.505472694336348,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.340718 -21.505472694336348),NA,NA,NA,Stable,NA,0,0,39,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
514,8213,761459247,165.340718,-21.5052032,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.340718 -21.505203199999997),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
514,8214,761459248,165.340718,-21.50493370516419,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.340718 -21.50493370516419),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
514,8215,761459249,165.34100765943512,-21.505472694336348,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34100765943512 -21.505472694336348),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Forêt,Forêt,StableF,2008,2021
514,8216,761459250,165.34100765943512,-21.5052032,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34100765943512 -21.505203199999997),NA,NA,NA,Stable,NA,0,0,46,1,3,3,Forêt,Forêt,StableF,2008,2021
514,8217,761459251,165.34100765943512,-21.50493370516419,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,46.5 secs,Pléiade_2021_TC,NA,POINT(165.34100765943512 -21.50493370516419),NA,NA,NA,Stable,NA,0,0,46,1,2,2,Forêt,Forêt,StableF,2008,2021
515,8225,761459252,166.16454523443372,-21.55867059433568,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.16454523443372 -21.55867059433568),NA,NA,NA,Stable,NA,0,0,51,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
515,8226,761459253,166.16454523443372,-21.5584011,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.16454523443372 -21.558401099999998),NA,NA,NA,Stable,NA,0,0,51,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
515,8227,761459254,166.16454523443372,-21.55813160516351,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.16454523443372 -21.55813160516351),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
515,8228,761459255,166.164835,-21.55867059433568,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.164835 -21.55867059433568),NA,NA,NA,Stable,NA,0,0,51,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
515,8229,761459256,166.164835,-21.5584011,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.164835 -21.558401099999998),NA,NA,NA,Stable,NA,0,0,51,3,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
515,8230,761459257,166.164835,-21.55813160516351,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.164835 -21.55813160516351),NA,NA,NA,Stable,NA,0,0,62,1,4,3,Non Forêt,Forêt,StableNF,2008,2021
515,8231,761459258,166.1651247655663,-21.55867059433568,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.1651247655663 -21.55867059433568),NA,NA,NA,Stable,NA,0,0,51,3,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
515,8232,761459259,166.1651247655663,-21.5584011,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.1651247655663 -21.558401099999998),NA,NA,NA,Stable,NA,0,0,51,1,4,3,Non Forêt,Forêt,StableNF,2008,2021
515,8233,761459260,166.1651247655663,-21.55813160516351,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,15.9 secs,Pléiade_2021_TC,NA,POINT(166.1651247655663 -21.55813160516351),NA,NA,NA,Stable,NA,0,0,62,1,1,1,Non Forêt,Forêt,StableNF,2008,2021
516,8241,761459261,166.1446961984004,-21.57669489433546,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.1446961984004 -21.57669489433546),NA,NA,NA,Stable,NA,0,16,55,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
516,8242,761459262,166.1446961984004,-21.576425400000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.1446961984004 -21.576425400000005),NA,NA,NA,Stable,NA,0,16,62,6,6,6,Non Forêt,Forêt,StableNF,2008,2021
516,8243,761459263,166.1446961984004,-21.576155905163304,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.1446961984004 -21.576155905163304),NA,NA,NA,Stable,NA,0,16,60,1,3,3,Non Forêt,Forêt,StableNF,2008,2021
516,8244,761459264,166.144986,-21.57669489433546,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.144986 -21.57669489433546),NA,NA,NA,Stable,NA,0,16,75,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
516,8245,761459265,166.144986,-21.576425400000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.144986 -21.576425400000005),NA,NA,NA,Stable,NA,0,16,70,1,3,3,Non Forêt,Forêt,StableNF,2008,2021
516,8246,761459266,166.144986,-21.576155905163304,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.144986 -21.576155905163304),NA,NA,NA,Stable,NA,0,16,62,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
516,8247,761459267,166.14527580159955,-21.57669489433546,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.14527580159955 -21.57669489433546),NA,NA,NA,Stable,NA,0,0,97,1,3,1,Non Forêt,Forêt,StableNF,2008,2021
516,8248,761459268,166.14527580159955,-21.576425400000005,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.14527580159955 -21.576425400000005),NA,NA,NA,Stable,NA,0,0,81,1,4,1,Forêt,Forêt,StableF,2008,2021
516,8249,761459269,166.14527580159955,-21.576155905163304,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:20:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.14527580159955 -21.576155905163304),NA,NA,NA,Stable,NA,0,0,76,1,3,3,Non Forêt,Forêt,StableNF,2008,2021
517,8257,761459270,166.17407017115326,-21.590311794335264,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17407017115326 -21.590311794335264),NA,NA,NA,Stable,NA,0,0,51,1,2,2,Forêt,Forêt,StableF,2008,2021
517,8258,761459271,166.17407017115326,-21.5900423,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17407017115326 -21.590042299999993),NA,NA,NA,Stable,NA,0,0,51,1,2,2,Non Forêt,Non Forêt,StableNF,2008,2021
517,8259,761459272,166.17407017115326,-21.589772805163108,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17407017115326 -21.589772805163108),NA,NA,NA,Stable,NA,0,0,51,1,4,3,Non Forêt,Non Forêt,StableNF,2008,2021
517,8260,761459273,166.17436,-21.590311794335264,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17436 -21.590311794335264),NA,NA,NA,Stable,NA,0,0,37,1,3,3,Forêt,Forêt,StableF,2008,2021
517,8261,761459274,166.17436,-21.5900423,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17436 -21.590042299999993),NA,NA,NA,Stable,NA,0,0,47,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
517,8262,761459275,166.17436,-21.589772805163108,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17436 -21.589772805163108),NA,NA,NA,Stable,NA,0,0,47,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
517,8263,761459276,166.17464982884678,-21.590311794335264,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17464982884678 -21.590311794335264),NA,NA,NA,Stable,NA,0,0,16,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
517,8264,761459277,166.17464982884678,-21.5900423,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17464982884678 -21.590042299999993),NA,NA,NA,Stable,NA,0,0,45,1,2,2,Forêt,Forêt,StableF,2008,2021
517,8265,761459278,166.17464982884678,-21.589772805163108,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:21:00,65.9 secs,Pléiade_2021_TC,NA,POINT(166.17464982884678 -21.589772805163108),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
518,8273,761459279,166.17582216792283,-21.591925494335243,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17582216792283 -21.591925494335243),NA,NA,NA,Stable,NA,0,4,90,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
518,8274,761459280,166.17582216792283,-21.591656,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17582216792283 -21.591656),NA,NA,NA,Stable,NA,0,17,67,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
518,8275,761459281,166.17582216792283,-21.591386505163086,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17582216792283 -21.591386505163086),NA,NA,NA,Stable,NA,0,17,66,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
518,8276,761459282,166.176112,-21.591925494335243,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.176112 -21.591925494335243),NA,NA,NA,Stable,NA,0,4,74,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
518,8277,761459283,166.176112,-21.591656,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.176112 -21.591656),NA,NA,NA,Stable,NA,0,4,75,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
518,8278,761459284,166.176112,-21.591386505163086,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.176112 -21.591386505163086),NA,NA,NA,Stable,NA,0,17,64,1,3,4,Non Forêt,Forêt,StableNF,2008,2021
518,8279,761459285,166.17640183207718,-21.591925494335243,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17640183207718 -21.591925494335243),NA,NA,NA,Stable,NA,0,4,71,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
518,8280,761459286,166.17640183207718,-21.591656,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17640183207718 -21.591656),NA,NA,NA,Stable,NA,0,4,71,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
518,8281,761459287,166.17640183207718,-21.591386505163086,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,35.7 secs,Pléiade_2021_TC,NA,POINT(166.17640183207718 -21.591386505163086),NA,NA,NA,Stable,NA,0,18,64,1,3,3,Non Forêt,Forêt,StableNF,2008,2021
519,8289,761459288,166.1758391635823,-21.59409349433521,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.1758391635823 -21.594093494335212),NA,NA,NA,Stable,NA,0,4,90,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
519,8290,761459289,166.1758391635823,-21.593824,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.1758391635823 -21.593823999999998),NA,NA,NA,Stable,NA,0,18,67,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
519,8291,761459290,166.1758391635823,-21.593554505163056,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.1758391635823 -21.593554505163056),NA,NA,NA,Stable,NA,0,4,71,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
519,8292,761459291,166.176129,-21.59409349433521,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.176129 -21.594093494335212),NA,NA,NA,Stable,NA,0,18,64,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
519,8293,761459292,166.176129,-21.593824,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.176129 -21.593823999999998),NA,NA,NA,Stable,NA,0,18,67,1,3,4,Non Forêt,Non Forêt,StableNF,2008,2021
519,8294,761459293,166.176129,-21.593554505163056,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.176129 -21.593554505163056),NA,NA,NA,Stable,NA,0,18,71,1,3,4,Non Forêt,Forêt,StableNF,2008,2021
519,8295,761459294,166.17641883641772,-21.59409349433521,adrien.bertaud@oeil.nc,FALSE,28/08/2024 02:22:00,15.1 secs,Pléiade_2021_TC,NA,POINT(166.17641883641772 -21.594093494335212),NA,NA,NA,Stable,NA,0,0,51,1,3,3,Non Forêt,Non Forêt,StableNF,2008,2021
