plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,imagery_used,sample_geom,confidence,confidence_comment,pl_source,fcc2008,Commentaire,fcc2000,gfc_ gain,gfc_ lossyear,gfc_ treecover2000,tmf_ac_ Dec2000,tmf_ac_ Dec2021,tmf_ac_ Dec2008,fcc2021,fcc_p1,fcc_p2
681,10886,750589225,166.123215,-21.758151505160953,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,12.3 secs,Othophoto_2010,NA,NA,POINT(166.123215 -21.758151505160953),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,9,6,6,6,NA,gain,NA
681,10887,750589226,166.12350516754896,-21.75869049433311,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,12.3 secs,Othophoto_2010,NA,NA,POINT(166.12350516754896 -21.75869049433311),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,8,6,6,6,NA,gain,NA
681,10888,750589227,166.12350516754896,-21.758421,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,12.3 secs,Othophoto_2010,NA,NA,POINT(166.12350516754896 -21.758421),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,9,6,6,6,NA,gain,NA
681,10889,750589228,166.12350516754896,-21.758151505160953,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,12.3 secs,Othophoto_2010,NA,NA,POINT(166.12350516754896 -21.758151505160953),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,9,6,6,6,NA,gain,NA
682,10897,750589229,166.0919098254565,-21.76215049433307,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0919098254565 -21.76215049433307),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
682,10898,750589230,166.0919098254565,-21.761881,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0919098254565 -21.761881000000002),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
682,10899,750589231,166.0919098254565,-21.76161150516091,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0919098254565 -21.761611505160914),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,2,6,6,6,NA,stableNF,NA
682,10900,750589232,166.0922,-21.76215049433307,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0922 -21.76215049433307),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
682,10901,750589233,166.0922,-21.761881,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0922 -21.761881000000002),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,4,6,6,6,NA,gain,NA
682,10902,750589234,166.0922,-21.76161150516091,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0922 -21.761611505160914),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
682,10903,750589235,166.0924901745435,-21.76215049433307,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0924901745435 -21.76215049433307),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,12,6,6,6,NA,stableNF,NA
682,10904,750589236,166.0924901745435,-21.761881,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0924901745435 -21.761881000000002),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
682,10905,750589237,166.0924901745435,-21.76161150516091,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:03:00Z,14.9 secs,Othophoto_2010,NA,NA,POINT(166.0924901745435 -21.761611505160914),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
683,10913,750589238,166.0272208229737,-21.763378494333057,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.0272208229737 -21.763378494333054),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,45,6,6,6,NA,loss,NA
683,10914,750589239,166.0272208229737,-21.763109,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.0272208229737 -21.763109),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,45,6,6,6,NA,loss,NA
683,10915,750589240,166.0272208229737,-21.762839505160883,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.0272208229737 -21.762839505160883),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,46,6,6,6,NA,gain,NA
683,10916,750589241,166.027511,-21.763378494333057,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.027511 -21.763378494333054),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,45,6,6,6,NA,loss,NA
683,10917,750589242,166.027511,-21.763109,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.027511 -21.763109),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,45,6,4,6,NA,loss,NA
683,10918,750589243,166.027511,-21.762839505160883,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.027511 -21.762839505160883),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,49,6,6,6,NA,loss,NA
683,10919,750589244,166.02780117702628,-21.763378494333057,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.02780117702628 -21.763378494333054),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,51,6,6,6,NA,stableNF,NA
683,10920,750589245,166.02780117702628,-21.763109,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.02780117702628 -21.763109),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,47,6,6,6,NA,loss,NA
683,10921,750589246,166.02780117702628,-21.762839505160883,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,10.9 secs,Othophoto_2010,NA,NA,POINT(166.02780117702628 -21.762839505160883),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,52,1,3,3,NA,loss,NA
684,10929,750589247,166.1128118219021,-21.763908494333062,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.1128118219021 -21.763908494333066),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,81,6,6,6,NA,stableF,NA
684,10930,750589248,166.1128118219021,-21.763639000000012,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.1128118219021 -21.763639000000012),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,81,6,4,6,NA,stableF,NA
684,10931,750589249,166.1128118219021,-21.763369505160895,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.1128118219021 -21.763369505160895),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,39,6,6,6,NA,loss,NA
684,10932,750589250,166.113102,-21.763908494333062,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.113102 -21.763908494333066),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,78,1,1,1,NA,stableF,NA
684,10933,750589251,166.113102,-21.763639000000012,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.113102 -21.763639000000012),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,81,1,1,1,NA,stableF,NA
684,10934,750589252,166.113102,-21.763369505160895,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.113102 -21.763369505160895),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,45,6,6,6,NA,stableF,NA
684,10935,750589253,166.11339217809794,-21.763908494333062,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.11339217809794 -21.763908494333066),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,81,1,2,1,NA,stableF,NA
684,10936,750589254,166.11339217809794,-21.763639000000012,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.11339217809794 -21.763639000000012),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,82,1,1,1,NA,stableF,NA
684,10937,750589255,166.11339217809794,-21.763369505160895,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,19.0 secs,Othophoto_2010,NA,NA,POINT(166.11339217809794 -21.763369505160895),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,81,6,4,4,NA,stableF,NA
685,10945,750589256,166.02665082022787,-21.764736494333036,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02665082022787 -21.764736494333036),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,43,6,4,4,NA,stableNF,NA
685,10946,750589257,166.02665082022787,-21.764466999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02665082022787 -21.764466999999996),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,6,4,6,NA,gain,NA
685,10947,750589258,166.02665082022787,-21.764197505160865,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02665082022787 -21.764197505160865),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,6,4,6,NA,gain,NA
685,10948,750589259,166.026941,-21.764736494333036,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.026941 -21.764736494333036),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,47,1,2,2,NA,stableNF,NA
685,10949,750589260,166.026941,-21.764466999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.026941 -21.764466999999996),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,53,6,4,4,NA,stableNF,NA
685,10950,750589261,166.026941,-21.764197505160865,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.026941 -21.764197505160865),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,51,6,4,6,NA,stableNF,NA
685,10951,750589262,166.02723117977214,-21.764736494333036,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02723117977214 -21.764736494333036),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,45,1,2,2,NA,stableNF,NA
685,10952,750589263,166.02723117977214,-21.764466999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02723117977214 -21.764466999999996),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,54,1,1,1,NA,stableNF,NA
685,10953,750589264,166.02723117977214,-21.764197505160865,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:04:00Z,16.0 secs,Othophoto_2010,NA,NA,POINT(166.02723117977214 -21.764197505160865),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,62,6,4,6,NA,stableNF,NA
686,10961,750589265,166.1589468203512,-21.764675494333034,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.1589468203512 -21.764675494333034),NA,NA,NA,Forêt,Commentaire,Forêt,0,0,37,6,6,6,NA,stableF,NA
686,10962,750589266,166.1589468203512,-21.764406000000008,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.1589468203512 -21.764406000000008),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,24,6,6,6,NA,stableNF,NA
686,10963,750589267,166.1589468203512,-21.76413650516089,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.1589468203512 -21.76413650516089),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,10,6,6,6,NA,stableNF,NA
686,10964,750589268,166.159237,-21.764675494333034,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.159237 -21.764675494333034),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,37,6,6,6,NA,gain,NA
686,10965,750589269,166.159237,-21.764406000000008,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.159237 -21.764406000000008),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,24,6,6,6,NA,gain,NA
686,10966,750589270,166.159237,-21.76413650516089,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.159237 -21.76413650516089),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
686,10967,750589271,166.15952717964876,-21.764675494333034,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.15952717964876 -21.764675494333034),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,37,6,6,6,NA,stableNF,NA
686,10968,750589272,166.15952717964876,-21.764406000000008,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.15952717964876 -21.764406000000008),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
686,10969,750589273,166.15952717964876,-21.76413650516089,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,20.9 secs,Othophoto_2010,NA,NA,POINT(166.15952717964876 -21.76413650516089),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,10,6,6,6,NA,stableNF,NA
687,10977,750589274,166.06988781804196,-21.76581749433302,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.06988781804196 -21.76581749433302),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
687,10978,750589275,166.06988781804196,-21.765547999999995,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.06988781804196 -21.765547999999995),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
687,10979,750589276,166.06988781804196,-21.76527850516085,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.06988781804196 -21.76527850516085),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
687,10980,750589277,166.070178,-21.76581749433302,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.070178 -21.76581749433302),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
687,10981,750589278,166.070178,-21.765547999999995,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.070178 -21.765547999999995),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,8,6,6,6,NA,gain,NA
687,10982,750589279,166.070178,-21.76527850516085,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.070178 -21.76527850516085),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,8,6,6,6,NA,gain,NA
687,10983,750589280,166.07046818195803,-21.76581749433302,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.07046818195803 -21.76581749433302),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
687,10984,750589281,166.07046818195803,-21.765547999999995,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.07046818195803 -21.765547999999995),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
687,10985,750589282,166.07046818195803,-21.76527850516085,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,10.7 secs,Othophoto_2010,NA,NA,POINT(166.07046818195803 -21.76527850516085),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
688,10993,750589283,165.96661381401557,-21.767808494332986,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.96661381401555 -21.767808494332982),NA,NA,NA,Non interprétable,Commentaire,Non Forêt,0,0,37,6,6,6,NA,NA,NA
688,10994,750589284,165.96661381401557,-21.767539,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.96661381401555 -21.767539),NA,NA,NA,Non interprétable,Commentaire,Non Forêt,0,0,36,6,6,6,NA,NA,NA
688,10995,750589285,165.96661381401557,-21.767269505160822,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.96661381401555 -21.767269505160826),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,2,55,6,6,6,NA,gain,NA
688,10996,750589286,165.966904,-21.767808494332986,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.966904 -21.767808494332982),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
688,10997,750589287,165.966904,-21.767539,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.966904 -21.767539),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,16,6,6,6,NA,gain,NA
688,10998,750589288,165.966904,-21.767269505160822,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.966904 -21.767269505160826),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,2,37,6,6,6,NA,gain,NA
688,10999,750589289,165.9671941859844,-21.767808494332986,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.9671941859844 -21.767808494332982),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
688,11000,750589290,165.9671941859844,-21.767539,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.9671941859844 -21.767539),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
688,11001,750589291,165.9671941859844,-21.767269505160822,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,17.3 secs,Othophoto_2010,NA,NA,POINT(165.9671941859844 -21.767269505160826),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,gain,NA
689,11009,750589292,166.14939281528365,-21.76718149433303,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14939281528365 -21.76718149433303),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,1,5,3,NA,gain,NA
689,11010,750589293,166.14939281528365,-21.766912000000005,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14939281528365 -21.766912000000005),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,47,5,5,5,NA,gain,NA
689,11011,750589294,166.14939281528365,-21.76664250516086,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14939281528365 -21.76664250516086),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,41,5,5,5,NA,gain,NA
689,11012,750589295,166.149683,-21.76718149433303,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.149683 -21.76718149433303),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,1,4,2,NA,gain,NA
689,11013,750589296,166.149683,-21.766912000000005,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.149683 -21.766912000000005),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,47,1,2,1,NA,gain,NA
689,11014,750589297,166.149683,-21.76664250516086,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.149683 -21.76664250516086),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,41,5,5,5,NA,gain,NA
689,11015,750589298,166.14997318471643,-21.76718149433303,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14997318471643 -21.76718149433303),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,37,6,6,6,NA,stableNF,NA
689,11016,750589299,166.14997318471643,-21.766912000000005,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14997318471643 -21.766912000000005),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,0,6,6,6,NA,stableNF,NA
689,11017,750589300,166.14997318471643,-21.76664250516086,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:05:00Z,13.8 secs,Othophoto_2010,NA,NA,POINT(166.14997318471643 -21.76664250516086),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,47,1,2,1,NA,stableNF,NA
690,11025,750589301,166.08180481216908,-21.76872149433298,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08180481216908 -21.76872149433298),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,59,6,4,6,NA,stableNF,NA
690,11026,750589302,166.08180481216908,-21.768451999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08180481216908 -21.768451999999996),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,63,6,4,6,NA,gain,NA
690,11027,750589303,166.08180481216908,-21.76818250516081,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08180481216908 -21.76818250516081),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,62,6,4,6,NA,gain,NA
690,11028,750589304,166.082095,-21.76872149433298,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.082095 -21.76872149433298),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,59,6,4,6,NA,stableNF,NA
690,11029,750589305,166.082095,-21.768451999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.082095 -21.768451999999996),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,62,6,4,6,NA,gain,NA
690,11030,750589306,166.082095,-21.76818250516081,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.082095 -21.76818250516081),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,62,6,4,6,NA,stableNF,NA
690,11031,750589307,166.08238518783094,-21.76872149433298,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08238518783094 -21.76872149433298),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,62,6,6,6,NA,stableNF,NA
690,11032,750589308,166.08238518783094,-21.768451999999996,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08238518783094 -21.768451999999996),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,6,6,6,NA,gain,NA
690,11033,750589309,166.08238518783094,-21.76818250516081,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,35.2 secs,Othophoto_2010,NA,NA,POINT(166.08238518783094 -21.76818250516081),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,51,6,4,6,NA,stableNF,NA
691,11041,750589310,166.11575281152997,-21.76903749433299,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,31.8 secs,Othophoto_2010,NA,NA,POINT(166.11575281152997 -21.76903749433299),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,39,6,6,6,NA,stableNF,NA
691,11042,750589311,166.11575281152997,-21.76876799999999,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,31.8 secs,Othophoto_2010,NA,NA,POINT(166.11575281152997 -21.768767999999994),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,55,6,6,6,NA,stableNF,NA
691,11043,750589312,166.11575281152997,-21.76849850516082,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,31.8 secs,Othophoto_2010,NA,NA,POINT(166.11575281152997 -21.76849850516082),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,38,6,6,6,NA,gain,NA
691,11044,750589313,166.116043,-21.76903749433299,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,31.8 secs,Othophoto_2010,NA,NA,POINT(166.116043 -21.76903749433299),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,39,6,6,6,NA,stableNF,NA
691,11045,750589314,166.116043,-21.76876799999999,oriane.bruyere@oeil.nc,FALSE,2024-04-18T04:06:00Z,31.8 secs,Othophoto_2010,NA,NA,POINT(166.116043 -21.768767999999994),NA,NA,NA,Forêt,Commentaire,Non Forêt,0,0,45,6,6,6,NA,gain,NA
